layer,model,boroct2020,n_images,mean_score,comparisons,median_income
census_tract,qwen3.5-9b,4011000,23,0.6739,29,77031.0
census_tract,qwen3.5-9b,4011100,29,0.3103,32,111125.0
census_tract,qwen3.5-9b,4011200,31,-0.171,42,69030.0
census_tract,qwen3.5-9b,4011300,16,0.4688,20,87393.0
census_tract,qwen3.5-9b,4011400,15,-0.1667,20,121442.0
census_tract,qwen3.5-9b,4011500,25,0.56,32,113370.0
census_tract,qwen3.5-9b,4011600,14,0.3214,19,71576.0
census_tract,qwen3.5-9b,4011700,26,0.141,33,125550.0
census_tract,qwen3.5-9b,4011800,22,0.5909,29,86754.0
census_tract,qwen3.5-9b,4011900,15,0.5222,23,84886.0
census_tract,qwen3.5-9b,4012000,14,0.0,22,82500.0
census_tract,qwen3.5-9b,4012100,10,0.3,12,108125.0
census_tract,qwen3.5-9b,4012200,28,0.0119,38,118015.0
census_tract,qwen3.5-9b,4012301,69,-0.1667,98,106328.0
census_tract,qwen3.5-9b,4012400,21,0.2619,26,71435.0
census_tract,qwen3.5-9b,4012500,64,-0.0911,80,93309.0
census_tract,qwen3.5-9b,4012601,27,0.2531,34,82450.0
census_tract,qwen3.5-9b,4012602,11,-0.0909,20,79531.0
census_tract,qwen3.5-9b,4012800,13,-0.0231,21,103750.0
census_tract,qwen3.5-9b,4013000,26,0.3205,38,82708.0
census_tract,qwen3.5-9b,4013200,32,-0.0625,44,84452.0
census_tract,qwen3.5-9b,4013400,16,0.1667,22,77073.0
census_tract,qwen3.5-9b,4013500,13,0.1923,16,103250.0
census_tract,qwen3.5-9b,4013600,23,0.1594,33,86601.0
census_tract,qwen3.5-9b,4013700,73,-0.1621,89,108056.0
census_tract,qwen3.5-9b,4013800,17,0.1765,22,76938.0
census_tract,qwen3.5-9b,4014000,32,0.1198,42,117631.0
census_tract,qwen3.5-9b,4014100,27,-0.6728,42,100568.0
census_tract,qwen3.5-9b,4014201,27,0.5741,36,70813.0
census_tract,qwen3.5-9b,4014202,54,-0.2407,69,88750.0
census_tract,qwen3.5-9b,4014300,16,0.4375,22,95446.0
census_tract,qwen3.5-9b,4014400,23,0.0797,33,80101.0
census_tract,qwen3.5-9b,4014500,14,0.5,16,88462.0
census_tract,qwen3.5-9b,4014700,10,0.2,12,94180.0
census_tract,qwen3.5-9b,4014800,21,-0.0556,24,
census_tract,qwen3.5-9b,4014900,22,0.6667,27,66000.0
census_tract,qwen3.5-9b,4015000,16,-0.0208,22,91116.0
census_tract,qwen3.5-9b,4015100,14,0.1429,15,68932.0
census_tract,qwen3.5-9b,4015200,37,0.2703,55,82093.0
census_tract,qwen3.5-9b,4015300,19,0.1842,23,88636.0
census_tract,qwen3.5-9b,4015400,18,-0.1667,22,69414.0
census_tract,qwen3.5-9b,4015500,11,0.3712,17,94375.0
census_tract,qwen3.5-9b,4015600,24,0.0417,26,79063.0
census_tract,qwen3.5-9b,4015700,17,0.0294,25,75982.0
census_tract,qwen3.5-9b,4015801,41,0.0732,52,98387.0
census_tract,qwen3.5-9b,4015802,37,0.3649,43,105149.0
census_tract,qwen3.5-9b,4015900,19,-0.2105,22,71615.0
census_tract,qwen3.5-9b,4016100,15,0.1333,15,92042.0
census_tract,qwen3.5-9b,4016300,31,0.0645,41,35237.0
census_tract,qwen3.5-9b,4016400,21,0.5,26,80568.0
census_tract,qwen3.5-9b,4016600,29,-0.069,37,78108.0
census_tract,qwen3.5-9b,4016800,33,0.3485,43,108173.0
census_tract,qwen3.5-9b,4016900,21,0.4762,24,89679.0
census_tract,qwen3.5-9b,4017000,30,0.1,40,108229.0
census_tract,qwen3.5-9b,4017101,31,-0.4677,40,
census_tract,qwen3.5-9b,4017102,32,-0.1641,51,184083.0
census_tract,qwen3.5-9b,4017200,35,-0.081,54,74760.0
census_tract,qwen3.5-9b,4017400,26,0.1474,36,121759.0
census_tract,qwen3.5-9b,4017600,30,0.1611,36,83906.0
census_tract,qwen3.5-9b,4017800,24,0.0208,29,90096.0
census_tract,qwen3.5-9b,4017901,16,0.2812,24,81319.0
census_tract,qwen3.5-9b,4017902,67,-0.1493,93,
census_tract,qwen3.5-9b,4018000,23,0.2174,31,80147.0
census_tract,qwen3.5-9b,4018101,8,0.3333,11,78864.0
census_tract,qwen3.5-9b,4018102,14,0.2381,23,83750.0
census_tract,qwen3.5-9b,4018200,51,-0.0523,63,93043.0
census_tract,qwen3.5-9b,4018300,34,0.3676,46,71891.0
census_tract,qwen3.5-9b,4018401,35,-0.1429,42,57679.0
census_tract,qwen3.5-9b,4018402,25,0.12,40,89766.0
census_tract,qwen3.5-9b,4018501,15,0.3333,24,88027.0
census_tract,qwen3.5-9b,4018502,7,0.5,9,112260.0
census_tract,qwen3.5-9b,4018600,28,-0.2143,38,94840.0
census_tract,qwen3.5-9b,4018700,71,-0.4718,88,89479.0
census_tract,qwen3.5-9b,4018800,29,-0.2356,37,84688.0
census_tract,qwen3.5-9b,4018900,33,-0.1212,38,93333.0
census_tract,qwen3.5-9b,4019000,24,0.3194,32,87051.0
census_tract,qwen3.5-9b,4019200,38,-0.3421,49,93403.0
census_tract,qwen3.5-9b,4019400,65,-0.4462,85,100938.0
census_tract,qwen3.5-9b,4019600,21,0.4222,32,72000.0
census_tract,qwen3.5-9b,4019800,35,-0.1381,49,68828.0
census_tract,qwen3.5-9b,4019901,59,-0.4605,81,
census_tract,qwen3.5-9b,4019902,91,-0.5513,120,
census_tract,qwen3.5-9b,4019903,46,-0.7572,64,
census_tract,qwen3.5-9b,4020200,41,-0.3171,51,
census_tract,qwen3.5-9b,4020400,33,-0.197,39,63750.0
census_tract,qwen3.5-9b,4020500,88,-0.5928,121,76786.0
census_tract,qwen3.5-9b,4020600,20,-0.175,23,56667.0
census_tract,qwen3.5-9b,4020800,63,-0.455,83,60486.0
census_tract,qwen3.5-9b,4021200,57,-0.0819,77,70776.0
census_tract,qwen3.5-9b,4021400,68,-0.038,94,87356.0
census_tract,qwen3.5-9b,4021601,69,-0.5126,101,92609.0
census_tract,qwen3.5-9b,4021602,32,-0.2448,42,73446.0
census_tract,qwen3.5-9b,4021603,11,-0.8485,15,
census_tract,qwen3.5-9b,4021900,92,-0.742,125,
census_tract,qwen3.5-9b,4022001,75,-0.5378,92,86915.0
census_tract,qwen3.5-9b,4022002,62,-0.2699,87,89600.0
census_tract,qwen3.5-9b,4022900,67,-0.8756,84,
census_tract,qwen3.5-9b,4023000,18,0.0833,21,118494.0
census_tract,qwen3.5-9b,4023200,37,0.1216,50,102386.0
census_tract,qwen3.5-9b,4023501,15,-0.1667,19,60044.0
census_tract,qwen3.5-9b,4023502,17,-0.0196,22,82676.0
census_tract,qwen3.5-9b,4023600,30,0.2,36,81557.0
census_tract,qwen3.5-9b,4023800,29,0.3391,39,59938.0
census_tract,qwen3.5-9b,4024000,28,0.4643,36,59421.0
census_tract,qwen3.5-9b,4024300,93,-0.1774,121,60880.0
census_tract,qwen3.5-9b,4024500,43,-0.4322,67,62647.0
census_tract,qwen3.5-9b,4024600,17,-0.4216,29,
census_tract,qwen3.5-9b,4024700,33,-0.6061,42,57143.0
census_tract,qwen3.5-9b,4024900,33,0.4091,37,76987.0
census_tract,qwen3.5-9b,4025100,37,-0.0811,54,90996.0
census_tract,qwen3.5-9b,4025301,27,0.6111,33,70664.0
census_tract,qwen3.5-9b,4025302,22,0.4545,28,66393.0
census_tract,qwen3.5-9b,4025401,26,0.2372,35,76434.0
census_tract,qwen3.5-9b,4025402,36,-0.169,48,41822.0
census_tract,qwen3.5-9b,4025500,18,-0.0417,25,92260.0
census_tract,qwen3.5-9b,4025700,27,0.2716,41,95139.0
census_tract,qwen3.5-9b,4025800,40,0.0042,53,107442.0
census_tract,qwen3.5-9b,4025900,27,0.037,30,61289.0
census_tract,qwen3.5-9b,4026000,30,-0.1611,34,63565.0
census_tract,qwen3.5-9b,4026100,24,-0.0069,36,79419.0
census_tract,qwen3.5-9b,4026200,22,0.0152,25,83667.0
census_tract,qwen3.5-9b,4026300,55,-0.5576,78,87232.0
census_tract,qwen3.5-9b,4026400,39,-0.2863,60,86411.0
census_tract,qwen3.5-9b,4026501,12,0.6667,14,73641.0
census_tract,qwen3.5-9b,4026502,17,-0.4706,25,74643.0
census_tract,qwen3.5-9b,4026600,31,-0.172,37,55441.0
census_tract,qwen3.5-9b,4026700,36,0.213,46,58274.0
census_tract,qwen3.5-9b,4026901,12,0.2917,14,58163.0
census_tract,qwen3.5-9b,4026902,8,0.125,10,53694.0
census_tract,qwen3.5-9b,4027000,33,0.0303,46,110938.0
census_tract,qwen3.5-9b,4027101,6,-0.6667,9,54568.0
census_tract,qwen3.5-9b,4027200,11,-0.0455,14,97357.0
census_tract,qwen3.5-9b,4027301,12,0.5833,14,69631.0
census_tract,qwen3.5-9b,4027302,12,0.1667,15,81532.0
census_tract,qwen3.5-9b,4027400,26,-0.1346,32,65234.0
census_tract,qwen3.5-9b,4027500,14,0.75,23,66971.0
census_tract,qwen3.5-9b,4027600,19,-0.3421,24,111250.0
census_tract,qwen3.5-9b,4027701,5,0.5,6,67602.0
census_tract,qwen3.5-9b,4027702,15,-0.0667,19,69521.0
census_tract,qwen3.5-9b,4027800,13,0.0769,15,51992.0
census_tract,qwen3.5-9b,4027900,12,0.1667,13,81417.0
census_tract,qwen3.5-9b,4028000,18,-0.037,25,80286.0
census_tract,qwen3.5-9b,4028100,25,0.0133,32,86631.0
census_tract,qwen3.5-9b,4028200,38,-0.0044,54,92368.0
census_tract,qwen3.5-9b,4028300,19,0.4561,25,79340.0
census_tract,qwen3.5-9b,4028400,54,-0.0556,65,72633.0
census_tract,qwen3.5-9b,4028500,19,-0.0877,22,126991.0
census_tract,qwen3.5-9b,4028700,14,0.7262,22,83108.0
census_tract,qwen3.5-9b,4028801,36,-0.5509,58,120234.0
census_tract,qwen3.5-9b,4028802,28,-0.0179,32,89653.0
census_tract,qwen3.5-9b,4028803,18,0.0463,23,
census_tract,qwen3.5-9b,4028900,16,0.7188,23,83870.0
census_tract,qwen3.5-9b,4029100,46,-0.2931,71,53384.0
census_tract,qwen3.5-9b,4029300,28,-0.0476,38,70556.0
census_tract,qwen3.5-9b,4029400,133,-0.3496,178,102984.0
census_tract,qwen3.5-9b,4029500,30,-0.05,37,81051.0
census_tract,qwen3.5-9b,4029700,88,-0.4545,105,101538.0
census_tract,qwen3.5-9b,4029900,19,-0.4605,32,
census_tract,qwen3.5-9b,4030600,355,-0.6782,481,111458.0
census_tract,qwen3.5-9b,4030903,37,0.5113,47,75728.0
census_tract,qwen3.5-9b,4030904,68,-0.3407,85,58726.0
census_tract,qwen3.5-9b,4030905,25,0.0867,30,74339.0
census_tract,qwen3.5-9b,4030906,36,-0.2778,50,84907.0
census_tract,qwen3.5-9b,4031700,128,-0.321,180,75591.0
census_tract,qwen3.5-9b,4032000,169,-0.2579,223,100417.0
census_tract,qwen3.5-9b,4032700,16,0.2188,19,88167.0
census_tract,qwen3.5-9b,4032800,57,-0.3246,76,94398.0
census_tract,qwen3.5-9b,4032900,79,-0.2405,102,66573.0
census_tract,qwen3.5-9b,4033000,96,-0.4097,128,105013.0
census_tract,qwen3.5-9b,4033100,154,-0.9821,207,
census_tract,qwen3.5-9b,4033401,61,-0.285,83,63892.0
census_tract,qwen3.5-9b,4033403,17,-0.1471,22,53013.0
census_tract,qwen3.5-9b,4033404,9,-0.1111,13,52574.0
census_tract,qwen3.5-9b,4033405,35,0.281,50,86065.0
census_tract,qwen3.5-9b,4033700,19,0.4035,25,107750.0
census_tract,qwen3.5-9b,4033900,13,0.2308,15,69755.0
census_tract,qwen3.5-9b,4034700,82,-0.4004,116,77025.0
census_tract,qwen3.5-9b,4035100,14,0.1667,21,85284.0
census_tract,qwen3.5-9b,4035200,72,-0.1343,95,105139.0
census_tract,qwen3.5-9b,4035300,26,-0.0513,39,104107.0
census_tract,qwen3.5-9b,4035700,112,-0.4345,150,93153.0
census_tract,qwen3.5-9b,4035800,76,-0.2774,108,97128.0
census_tract,qwen3.5-9b,4036100,21,0.0079,32,92500.0
census_tract,qwen3.5-9b,4036300,12,0.6111,16,76613.0
census_tract,qwen3.5-9b,4036500,25,0.0,30,72031.0
census_tract,qwen3.5-9b,4036600,53,-0.2516,71,75395.0
census_tract,qwen3.5-9b,4036700,38,0.1842,45,78200.0
census_tract,qwen3.5-9b,4036800,43,-0.0581,49,125882.0
census_tract,qwen3.5-9b,4037100,28,-0.2917,35,81607.0
census_tract,qwen3.5-9b,4037300,73,-0.3973,94,59821.0
census_tract,qwen3.5-9b,4037502,9,-0.0185,13,70625.0
census_tract,qwen3.5-9b,4037600,100,-0.1067,131,112955.0
census_tract,qwen3.5-9b,4037700,20,0.2583,25,81797.0
census_tract,qwen3.5-9b,4037900,28,0.1786,39,80927.0
census_tract,qwen3.5-9b,4038100,53,-0.0377,67,83654.0
census_tract,qwen3.5-9b,4038301,106,-0.8884,133,
census_tract,qwen3.5-9b,4038302,762,-0.7948,1036,
census_tract,qwen3.5-9b,4038400,42,0.0734,56,100337.0
census_tract,qwen3.5-9b,4039400,43,0.1008,62,100833.0
census_tract,qwen3.5-9b,4039800,32,-0.1562,39,86948.0
census_tract,qwen3.5-9b,4039901,18,-0.0972,29,118319.0
census_tract,qwen3.5-9b,4039902,12,-0.1667,16,58640.0
census_tract,qwen3.5-9b,4040000,44,0.1705,63,112560.0
census_tract,qwen3.5-9b,4040102,16,0.2917,20,75660.0
census_tract,qwen3.5-9b,4040200,31,0.3387,35,103214.0
census_tract,qwen3.5-9b,4040301,8,-0.5,13,37018.0
census_tract,qwen3.5-9b,4040302,9,-0.2222,15,70179.0
census_tract,qwen3.5-9b,4040400,64,0.1615,87,87917.0
census_tract,qwen3.5-9b,4040501,15,0.6222,20,102682.0
census_tract,qwen3.5-9b,4040502,7,0.2143,9,74091.0
census_tract,qwen3.5-9b,4040701,12,0.2083,16,77944.0
census_tract,qwen3.5-9b,4040702,12,-0.2917,17,99722.0
census_tract,qwen3.5-9b,4040901,9,0.0,11,83320.0
census_tract,qwen3.5-9b,4040902,9,-0.0741,16,84091.0
census_tract,qwen3.5-9b,4041100,25,-0.28,29,73899.0
census_tract,qwen3.5-9b,4041300,24,0.2083,28,72519.0
census_tract,qwen3.5-9b,4041400,43,-0.0543,58,92939.0
census_tract,qwen3.5-9b,4041500,21,0.0238,28,63411.0
census_tract,qwen3.5-9b,4042400,61,-0.235,83,95855.0
census_tract,qwen3.5-9b,4042600,26,-0.641,34,
census_tract,qwen3.5-9b,4042700,29,-0.1322,39,70921.0
census_tract,qwen3.5-9b,4043200,32,-0.0234,44,92750.0
census_tract,qwen3.5-9b,4043400,32,-0.0729,40,95057.0
census_tract,qwen3.5-9b,4043701,36,-0.1296,42,60188.0
census_tract,qwen3.5-9b,4043702,21,-0.3492,27,66731.0
census_tract,qwen3.5-9b,4043900,15,-0.2,18,68922.0
census_tract,qwen3.5-9b,4044000,54,-0.0741,70,67463.0
census_tract,qwen3.5-9b,4044301,10,0.1,12,36467.0
census_tract,qwen3.5-9b,4044302,16,0.0,19,62731.0
census_tract,qwen3.5-9b,4044400,83,-0.0843,111,46434.0
census_tract,qwen3.5-9b,4044601,18,0.5278,22,57614.0
census_tract,qwen3.5-9b,4044602,34,0.3578,44,45688.0
census_tract,qwen3.5-9b,4044800,18,0.3667,27,72371.0
census_tract,qwen3.5-9b,4045000,48,-0.0347,69,148424.0
census_tract,qwen3.5-9b,4045200,32,-0.2083,40,76071.0
census_tract,qwen3.5-9b,4045400,28,-0.2679,38,84100.0
census_tract,qwen3.5-9b,4045500,10,0.5,13,80100.0
census_tract,qwen3.5-9b,4045600,26,-0.0705,36,75357.0
census_tract,qwen3.5-9b,4045700,19,-0.0526,23,82176.0
census_tract,qwen3.5-9b,4045800,27,0.0679,38,79236.0
census_tract,qwen3.5-9b,4045900,23,0.3478,30,72279.0
census_tract,qwen3.5-9b,4046000,29,0.6351,42,57184.0
census_tract,qwen3.5-9b,4046100,10,0.4,11,77000.0
census_tract,qwen3.5-9b,4046200,39,0.2607,56,60647.0
census_tract,qwen3.5-9b,4046300,22,-0.3561,34,75539.0
census_tract,qwen3.5-9b,4046400,40,-0.5292,54,118472.0
census_tract,qwen3.5-9b,4046500,14,-0.0357,18,94125.0
census_tract,qwen3.5-9b,4046600,30,0.1167,41,76885.0
census_tract,qwen3.5-9b,4046700,17,0.2353,21,77246.0
census_tract,qwen3.5-9b,4046800,28,0.131,39,83388.0
census_tract,qwen3.5-9b,4046901,19,0.4211,28,73538.0
census_tract,qwen3.5-9b,4046902,16,0.125,18,68353.0
census_tract,qwen3.5-9b,4047000,35,0.3571,48,72955.0
census_tract,qwen3.5-9b,4047100,17,0.0784,25,60616.0
census_tract,qwen3.5-9b,4047200,74,-0.107,103,128274.0
census_tract,qwen3.5-9b,4047300,47,0.2199,67,72441.0
census_tract,qwen3.5-9b,4047500,45,-0.0926,58,86271.0
census_tract,qwen3.5-9b,4047600,75,-0.5178,108,115335.0
census_tract,qwen3.5-9b,4047801,70,-0.0071,95,56848.0
census_tract,qwen3.5-9b,4047802,26,0.2436,36,116198.0
census_tract,qwen3.5-9b,4047900,79,0.0401,102,87515.0
census_tract,qwen3.5-9b,4048000,34,0.0,44,86250.0
census_tract,qwen3.5-9b,4048100,20,0.3917,27,73983.0
census_tract,qwen3.5-9b,4048200,33,0.0556,48,110729.0
census_tract,qwen3.5-9b,4048301,10,0.0,13,60568.0
census_tract,qwen3.5-9b,4048302,18,0.1944,26,85724.0
census_tract,qwen3.5-9b,4048400,58,0.4109,73,86726.0
census_tract,qwen3.5-9b,4048500,33,-0.0101,47,77614.0
census_tract,qwen3.5-9b,4048900,68,-0.1176,90,61552.0
census_tract,qwen3.5-9b,4049201,48,-0.7795,62,60797.0
census_tract,qwen3.5-9b,4049202,39,-0.0043,55,107063.0
census_tract,qwen3.5-9b,4049301,23,-0.0435,36,86429.0
census_tract,qwen3.5-9b,4049302,39,0.1026,47,59940.0
census_tract,qwen3.5-9b,4049500,43,-0.6395,58,92800.0
census_tract,qwen3.5-9b,4049600,40,0.4375,55,91991.0
census_tract,qwen3.5-9b,4049700,26,0.1154,30,86031.0
census_tract,qwen3.5-9b,4049900,64,-0.0521,94,85045.0
census_tract,qwen3.5-9b,4050000,40,-0.05,54,68850.0
census_tract,qwen3.5-9b,4050201,24,0.2292,34,90972.0
census_tract,qwen3.5-9b,4050202,19,-0.2105,27,85147.0
census_tract,qwen3.5-9b,4050400,39,-0.1667,53,131168.0
census_tract,qwen3.5-9b,4050500,16,-0.3438,21,113438.0
census_tract,qwen3.5-9b,4050600,17,0.1176,22,93000.0
census_tract,qwen3.5-9b,4050700,64,-0.4531,91,84476.0
census_tract,qwen3.5-9b,4050800,36,0.2778,52,77040.0
census_tract,qwen3.5-9b,4051000,23,0.5217,29,85179.0
census_tract,qwen3.5-9b,4051100,56,-0.3661,77,92647.0
census_tract,qwen3.5-9b,4051200,63,0.2778,84,122778.0
census_tract,qwen3.5-9b,4051300,25,0.0867,34,83618.0
census_tract,qwen3.5-9b,4051500,45,0.0067,63,102833.0
census_tract,qwen3.5-9b,4051600,34,0.2108,43,107500.0
census_tract,qwen3.5-9b,4051700,78,-0.1838,101,113125.0
census_tract,qwen3.5-9b,4051800,25,0.14,27,124423.0
census_tract,qwen3.5-9b,4052000,27,-0.3519,33,105163.0
census_tract,qwen3.5-9b,4052100,40,-0.1083,51,84009.0
census_tract,qwen3.5-9b,4052200,26,-0.1538,39,86818.0
census_tract,qwen3.5-9b,4052400,30,0.0,34,112838.0
census_tract,qwen3.5-9b,4052500,25,-0.18,32,77037.0
census_tract,qwen3.5-9b,4052600,20,0.025,23,96695.0
census_tract,qwen3.5-9b,4052800,33,-0.3333,45,79542.0
census_tract,qwen3.5-9b,4053000,29,0.1897,40,102381.0
census_tract,qwen3.5-9b,4053100,51,-0.2124,74,73938.0
census_tract,qwen3.5-9b,4053200,35,-0.1,47,97419.0
census_tract,qwen3.5-9b,4053401,38,-0.0614,49,103594.0
census_tract,qwen3.5-9b,4053501,32,-0.1875,42,73042.0
census_tract,qwen3.5-9b,4053502,18,-0.2778,18,
census_tract,qwen3.5-9b,4053601,19,0.4474,29,
census_tract,qwen3.5-9b,4053800,27,0.0741,30,121034.0
census_tract,qwen3.5-9b,4053901,62,-0.2339,84,91027.0
census_tract,qwen3.5-9b,4053902,12,0.25,16,
census_tract,qwen3.5-9b,4054000,55,-0.103,70,102174.0
census_tract,qwen3.5-9b,4054200,83,0.2699,116,94125.0
census_tract,qwen3.5-9b,4054500,25,0.4267,31,66076.0
census_tract,qwen3.5-9b,4054700,23,0.7174,35,119732.0
census_tract,qwen3.5-9b,4054800,27,0.3704,33,84601.0
census_tract,qwen3.5-9b,4054900,25,-0.0733,38,104821.0
census_tract,qwen3.5-9b,4055100,28,0.6905,36,80268.0
census_tract,qwen3.5-9b,4055200,90,-0.4241,109,71213.0
census_tract,qwen3.5-9b,4055300,28,0.3095,42,90114.0
census_tract,qwen3.5-9b,4055400,38,0.0,44,89375.0
census_tract,qwen3.5-9b,4055500,30,-0.1667,35,86667.0
census_tract,qwen3.5-9b,4055600,23,-0.0616,33,135052.0
census_tract,qwen3.5-9b,4055700,30,0.0556,41,101636.0
census_tract,qwen3.5-9b,4055800,16,0.3125,18,78672.0
census_tract,qwen3.5-9b,4055900,24,-0.1042,30,70481.0
census_tract,qwen3.5-9b,4056000,29,0.0345,40,139615.0
census_tract,qwen3.5-9b,4056100,160,-0.5109,206,
census_tract,qwen3.5-9b,4056200,31,-0.086,41,102125.0
census_tract,qwen3.5-9b,4056400,26,0.1346,34,95000.0
census_tract,qwen3.5-9b,4056500,18,-0.0185,23,129647.0
census_tract,qwen3.5-9b,4056600,24,0.5764,34,71974.0
census_tract,qwen3.5-9b,4056700,39,0.1368,53,111477.0
census_tract,qwen3.5-9b,4056800,138,-0.099,171,101321.0
census_tract,qwen3.5-9b,4057700,28,0.3036,38,75750.0
census_tract,qwen3.5-9b,4057900,7,-0.2143,11,76023.0
census_tract,qwen3.5-9b,4058000,104,-0.3558,135,139342.0
census_tract,qwen3.5-9b,4058100,23,0.5217,30,78950.0
census_tract,qwen3.5-9b,4058200,75,-0.3044,96,123583.0
census_tract,qwen3.5-9b,4058300,17,0.2941,24,109327.0
census_tract,qwen3.5-9b,4058500,32,0.4271,42,101157.0
census_tract,qwen3.5-9b,4058700,14,0.1429,17,100385.0
census_tract,qwen3.5-9b,4058900,28,0.2798,37,60224.0
census_tract,qwen3.5-9b,4059000,19,0.3684,20,93750.0
census_tract,qwen3.5-9b,4059100,14,0.4881,18,53832.0
census_tract,qwen3.5-9b,4059200,39,-0.1368,53,77857.0
census_tract,qwen3.5-9b,4059300,32,0.2031,43,90975.0
census_tract,qwen3.5-9b,4059400,32,-0.3828,45,134297.0
census_tract,qwen3.5-9b,4059501,19,-0.0526,29,80515.0
census_tract,qwen3.5-9b,4059502,29,0.0172,38,75833.0
census_tract,qwen3.5-9b,4059600,30,0.0889,38,92162.0
census_tract,qwen3.5-9b,4059800,37,0.0991,48,96250.0
census_tract,qwen3.5-9b,4059900,11,0.4091,17,120979.0
census_tract,qwen3.5-9b,4060000,29,0.1609,39,129519.0
census_tract,qwen3.5-9b,4060100,22,0.3273,35,75811.0
census_tract,qwen3.5-9b,4060300,31,0.2968,41,95909.0
census_tract,qwen3.5-9b,4060600,23,-0.2101,35,131250.0
census_tract,qwen3.5-9b,4060701,11,0.0455,14,
census_tract,qwen3.5-9b,4060800,25,0.32,32,115000.0
census_tract,qwen3.5-9b,4061000,38,-0.1667,58,97788.0
census_tract,qwen3.5-9b,4061200,36,0.0278,42,133214.0
census_tract,qwen3.5-9b,4061301,67,-0.097,84,93669.0
census_tract,qwen3.5-9b,4061400,36,0.0926,47,132159.0
census_tract,qwen3.5-9b,4061601,53,-0.1777,70,107838.0
census_tract,qwen3.5-9b,4061602,81,-0.4794,107,127857.0
census_tract,qwen3.5-9b,4061800,34,-0.1912,49,112868.0
census_tract,qwen3.5-9b,4061900,28,-0.1607,34,62083.0
census_tract,qwen3.5-9b,4062000,24,0.0833,31,129457.0
census_tract,qwen3.5-9b,4062100,34,-0.0588,49,77011.0
census_tract,qwen3.5-9b,4062200,78,-0.4188,106,122938.0
census_tract,qwen3.5-9b,4062300,21,0.127,27,77563.0
census_tract,qwen3.5-9b,4062500,20,-0.1,25,83631.0
census_tract,qwen3.5-9b,4062600,53,-0.1289,79,139602.0
census_tract,qwen3.5-9b,4062700,27,0.4815,35,76439.0
census_tract,qwen3.5-9b,4062900,22,-0.1515,28,101097.0
census_tract,qwen3.5-9b,4063000,17,-0.2059,22,120821.0
census_tract,qwen3.5-9b,4063200,44,0.1705,56,107672.0
census_tract,qwen3.5-9b,4063301,19,-0.2719,25,142768.0
census_tract,qwen3.5-9b,4063302,16,0.4021,25,102292.0
census_tract,qwen3.5-9b,4063500,19,0.1404,28,86219.0
census_tract,qwen3.5-9b,4063700,97,-0.2225,144,91488.0
census_tract,qwen3.5-9b,4063800,111,-0.2862,151,164604.0
census_tract,qwen3.5-9b,4063900,55,-0.2197,85,102083.0
census_tract,qwen3.5-9b,4064101,14,0.0,21,99393.0
census_tract,qwen3.5-9b,4064102,150,-0.7067,186,
census_tract,qwen3.5-9b,4064500,47,-0.3014,58,81250.0
census_tract,qwen3.5-9b,4064600,71,-0.2465,95,125875.0
census_tract,qwen3.5-9b,4065000,73,-0.0479,97,133482.0
census_tract,qwen3.5-9b,4065401,60,-0.2014,78,104622.0
census_tract,qwen3.5-9b,4065402,18,-0.0556,19,
census_tract,qwen3.5-9b,4065501,33,-0.0202,50,
census_tract,qwen3.5-9b,4065600,88,-0.2064,111,117800.0
census_tract,qwen3.5-9b,4065702,24,0.3333,32,74821.0
census_tract,qwen3.5-9b,4065703,37,0.0676,54,122434.0
census_tract,qwen3.5-9b,4065900,33,0.0939,42,112917.0
census_tract,qwen3.5-9b,4066000,43,-0.3178,54,137843.0
census_tract,qwen3.5-9b,4066100,16,-0.125,21,116806.0
census_tract,qwen3.5-9b,4066301,47,0.4255,65,92318.0
census_tract,qwen3.5-9b,4066302,16,0.4688,22,
census_tract,qwen3.5-9b,4066401,73,-0.8128,97,110000.0
census_tract,qwen3.5-9b,4066402,41,0.1951,53,111494.0
census_tract,qwen3.5-9b,4066403,33,0.2121,47,100441.0
census_tract,qwen3.5-9b,4066404,27,-1.4938,37,
census_tract,qwen3.5-9b,4066501,42,0.3214,53,100391.0
census_tract,qwen3.5-9b,4066701,33,0.1465,44,103594.0
census_tract,qwen3.5-9b,4066900,17,0.0532,32,96484.0
census_tract,qwen3.5-9b,4067100,41,0.1626,53,121266.0
census_tract,qwen3.5-9b,4067700,34,-0.1176,41,100313.0
census_tract,qwen3.5-9b,4067900,53,0.2767,74,78538.0
census_tract,qwen3.5-9b,4068000,177,-0.4058,245,133510.0
census_tract,qwen3.5-9b,4068200,37,-0.3153,47,89732.0
census_tract,qwen3.5-9b,4068300,57,-0.193,75,85771.0
census_tract,qwen3.5-9b,4068700,75,-0.0178,109,86193.0
census_tract,qwen3.5-9b,4069000,39,0.0,58,111464.0
census_tract,qwen3.5-9b,4069300,35,0.119,43,57099.0
census_tract,qwen3.5-9b,4069400,51,-0.4183,72,117692.0
census_tract,qwen3.5-9b,4069500,32,0.0,39,91591.0
census_tract,qwen3.5-9b,4069701,16,-0.125,22,102500.0
census_tract,qwen3.5-9b,4069702,54,0.1204,77,92489.0
census_tract,qwen3.5-9b,4070300,35,0.4952,51,106250.0
census_tract,qwen3.5-9b,4070700,38,-0.1447,48,138237.0
census_tract,qwen3.5-9b,4070900,32,0.1302,48,117375.0
census_tract,qwen3.5-9b,4071100,60,0.275,76,100149.0
